# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20250601-20250630
# ----------------------------------------

,,,Segment,Is portal,Totals
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,304","?gp=mainPage&a=302,304",attribute,304,26,26
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,attribute,302,24,24
https://sacrd.org/portal/housingservices/?gp=hsp_notesPage,?gp=hsp_notesPage,guideme,-,24,24
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78205&a=303&nhw=0,guideme,-,23,23
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,guideme,-,22,22
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,attribute,302,21,21
https://sacrd.org/portal/housingservices/?gp=mainPage&a=304,?gp=mainPage&a=304,attribute,304,21,21
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=302,?gp=hsp_masterselector&zipcode=78205&a=302,attribute,302,21,21
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,guideme,-,20,20
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,attribute,302,19,19
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,attribute,302,19,19
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78251&a=302,?gp=hsp_masterselector&zipcode=78251&a=302,attribute,302,19,19
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78251&a=302,?gp=hsp_masterselector&zipcode=78251&a=302,guideme,-,19,19
https://sacrd.org/portal/housingservices/?gp=mainPage&a=301,?gp=mainPage&a=301,attribute,301,19,19
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,19,19
https://www.sacrd.org/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,19,19
https://www.sacrd.org/portal/housingservices/?gp=hsp_notesPage,?gp=hsp_notesPage,guideme,-,19,19
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=304,?gp=mainPage&a=304,attribute,304,19,19
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,guideme,-,18,18
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=302,?gp=hsp_masterselector&zipcode=78240&a=302,attribute,302,18,18
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,attribute,302,18,18
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=303,?gp=hsp_needhelpwith&zipcode=78205&a=303,guideme,-,18,18
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,guideme,-,17,17
https://sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=294,?gp=mainPage&a=294,attribute,294,17,17
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,attribute,303,17,17
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,guideme,-,17,17
https://comalcares.org/portal/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=303,?gp=hsp_masterselector&zipcode=78205&a=303,attribute,303,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=303,?gp=hsp_masterselector&zipcode=78205&a=303,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,attribute,302,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,attribute,302,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78229&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78229&a=302&nhw=3,guideme,-,16,16
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=302,?gp=hsp_masterselector&zipcode=78205&a=302,guideme,-,16,16
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,attribute,302,16,16
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,guideme,-,16,16
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78230&a=303,?gp=hsp_masterselector&zipcode=78230&a=303,attribute,303,16,16
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=302,?gp=hsp_masterselector&zipcode=78240&a=302,guideme,-,16,16
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78238&a=302,?gp=hsp_masterselector&zipcode=78238&a=302,attribute,302,15,15
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78238&a=302,?gp=hsp_masterselector&zipcode=78238&a=302,guideme,-,15,15
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,attribute,302,15,15
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,guideme,-,15,15
https://www.sacrd.org/portal/housingservices/?gp=hsp_zipcode,?gp=hsp_zipcode,guideme,-,15,15
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,attribute,302,14,14
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,guideme,-,14,14
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78220&a=302,?gp=hsp_masterselector&zipcode=78220&a=302,attribute,302,14,14
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78216&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78216&a=302&nhw=3,guideme,-,14,14
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=302,315,317","?gp=mainPage&a=302,315,317",attribute,317,14,14
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,guideme,-,14,14
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,attribute,302,14,14
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78253&a=302,?gp=hsp_masterselector&zipcode=78253&a=302,attribute,302,14,14
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78253&a=302,?gp=hsp_masterselector&zipcode=78253&a=302,guideme,-,14,14
https://www.sacrd.org/portal/mhp/?gp=mainPage&a=102,?gp=mainPage&a=102,attribute,102,14,14
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=302,?gp=hsp_masterselector&zipcode=78205&a=302,attribute,302,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=302,?gp=hsp_masterselector&zipcode=78205&a=302,guideme,-,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78242&a=302,?gp=hsp_masterselector&zipcode=78242&a=302,attribute,302,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78201&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78201&a=302&nhw=3,guideme,-,13,13
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=302,304","?gp=mainPage&a=302,304",attribute,304,13,13
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=303,304","?gp=mainPage&a=303,304",attribute,304,13,13
https://sacrd.org/portal/westcaretx/?gp=mainPage&a=231,?gp=mainPage&a=231,attribute,231,13,13
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78109&a=301,?gp=hsp_masterselector&zipcode=78109&a=301,attribute,301,13,13
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=303,?gp=hsp_masterselector&zipcode=78216&a=303,attribute,303,13,13
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78221&a=302,?gp=hsp_masterselector&zipcode=78221&a=302,attribute,302,13,13
https://www.sacrd.org/portal/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,13,13
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=303,320","?gp=mainPage&a=303,320",attribute,320,13,13
https://www.sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=294,?gp=mainPage&a=294,attribute,294,13,13
https://www.sacrd.org/portal/westcaretx/?gp=mainPage&a=231,?gp=mainPage&a=231,attribute,231,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,attribute,302,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,attribute,303,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,attribute,302,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78242&a=302,?gp=hsp_masterselector&zipcode=78242&a=302,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78251&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78251&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,12,12
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=302,317","?gp=mainPage&a=302,317",attribute,317,12,12
https://sacrd.org/portal/housingservices/?gp=mainPage&a=317,?gp=mainPage&a=317,attribute,317,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,attribute,302,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,attribute,302,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=302,?gp=hsp_masterselector&zipcode=78244&a=302,attribute,302,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=302,?gp=hsp_masterselector&zipcode=78244&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78223&a=303&nhw=0,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78249&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78249&a=302&nhw=3,guideme,-,12,12
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=303,304","?gp=mainPage&a=303,304",attribute,304,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78211&a=303,?gp=hsp_masterselector&zipcode=78211&a=303,attribute,303,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=303,?gp=hsp_masterselector&zipcode=78212&a=303,attribute,303,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78220&a=302,?gp=hsp_masterselector&zipcode=78220&a=302,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78247&a=302,?gp=hsp_masterselector&zipcode=78247&a=302,attribute,302,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78247&a=302,?gp=hsp_masterselector&zipcode=78247&a=302,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78250&a=302,?gp=hsp_masterselector&zipcode=78250&a=302,attribute,302,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78212&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78212&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78242&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78242&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78247&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78247&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=299,?gp=mainPage&a=299,attribute,299,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78109&a=301,?gp=hsp_masterselector&zipcode=78109&a=301,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78213&a=302,?gp=hsp_masterselector&zipcode=78213&a=302,attribute,302,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=303,?gp=hsp_masterselector&zipcode=78216&a=303,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78219&a=303,?gp=hsp_masterselector&zipcode=78219&a=303,attribute,303,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78221&a=302,?gp=hsp_masterselector&zipcode=78221&a=302,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78230&a=303,?gp=hsp_masterselector&zipcode=78230&a=303,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78212&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78212&a=302&nhw=3,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78245&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78245&a=302&nhw=3,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78253&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78253&a=302&nhw=3,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=301,?gp=mainPage&a=301,attribute,301,11,11
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,315,317","?gp=mainPage&a=302,315,317",attribute,317,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78109&a=302,?gp=hsp_masterselector&zipcode=78109&a=302,attribute,302,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78109&a=302,?gp=hsp_masterselector&zipcode=78109&a=302,guideme,-,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=303,?gp=hsp_masterselector&zipcode=78207&a=303,attribute,303,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=302,?gp=hsp_masterselector&zipcode=78210&a=302,attribute,302,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78211&a=303,?gp=hsp_masterselector&zipcode=78211&a=303,guideme,-,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=303,?gp=hsp_masterselector&zipcode=78216&a=303,attribute,303,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=302,?gp=hsp_masterselector&zipcode=78244&a=302,attribute,302,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,guideme,-,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78238&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78238&a=302&nhw=3,guideme,-,10,10
https://sacrd.org/portal/mhp/?gp=mainPage&a=102,?gp=mainPage&a=102,attribute,102,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78219&a=303,?gp=hsp_masterselector&zipcode=78219&a=303,guideme,-,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78221&a=303,?gp=hsp_masterselector&zipcode=78221&a=303,attribute,303,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=303,?gp=hsp_masterselector&zipcode=78240&a=303,attribute,303,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78244&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78244&a=302&nhw=3,guideme,-,10,10
https://www.sacrd.org/portal/westcaretx/?gp=mainPage&a=216,?gp=mainPage&a=216,attribute,216,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78229&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78229&a=302&nhw=3&gr=78,attribute,78,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78247&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78247&a=302&nhw=3&gr=78,attribute,78,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=303,?gp=hsp_masterselector&zipcode=78201&a=303,attribute,303,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=303,?gp=hsp_masterselector&zipcode=78227&a=303,attribute,303,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78237&a=302,?gp=hsp_masterselector&zipcode=78237&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=302,?gp=hsp_masterselector&zipcode=78240&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=302,?gp=hsp_masterselector&zipcode=78240&a=302,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=302,?gp=hsp_masterselector&zipcode=78244&a=302,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78250&a=302,?gp=hsp_masterselector&zipcode=78250&a=302,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78251&a=303,?gp=hsp_masterselector&zipcode=78251&a=303,attribute,303,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78251&a=303,?gp=hsp_masterselector&zipcode=78251&a=303,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78228&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78228&a=302&nhw=3,guideme,-,9,9
https://sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=291,?gp=mainPage&a=291,attribute,291,9,9
https://sacrd.org/portal/westcaretx/?gp=mainPage&a=218,?gp=mainPage&a=218,attribute,218,9,9
https://www.sacrd.org/MentalHealth/?zip=76701&gp=mhp_start,?zip=76701&gp=mhp_start,guideme,-,9,9
https://www.sacrd.org/es/portal/sadigitalconnects/?gp=mainPage&a=291,?gp=mainPage&a=291,attribute,291,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=71,?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=71,attribute,71,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=302,?gp=hsp_masterselector&zipcode=78210&a=302,attribute,302,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78213&a=302,?gp=hsp_masterselector&zipcode=78213&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78225&a=302,?gp=hsp_masterselector&zipcode=78225&a=302,attribute,302,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78225&a=302,?gp=hsp_masterselector&zipcode=78225&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=302,?gp=hsp_masterselector&zipcode=78227&a=302,attribute,302,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78240&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78240&a=302&nhw=3,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=mainPage#,?gp=mainPage,clear,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=322,?gp=mainPage&a=322,attribute,322,9,9
https://sacrd.org/housingservices/?gp=mainPage&a=302,?gp=mainPage&a=302,attribute,302,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=78,attribute,78,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=303,?gp=hsp_masterselector&zipcode=78201&a=303,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78205,?gp=hsp_masterselector&zipcode=78205,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=302,?gp=hsp_masterselector&zipcode=78210&a=302,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=303,?gp=hsp_masterselector&zipcode=78210&a=303,attribute,303,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78219&a=302,?gp=hsp_masterselector&zipcode=78219&a=302,attribute,302,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78225&a=302,?gp=hsp_masterselector&zipcode=78225&a=302,attribute,302,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=303,?gp=hsp_masterselector&zipcode=78227&a=303,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78237&a=302,?gp=hsp_masterselector&zipcode=78237&a=302,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,guideme,-,8,8
